docname,topic,proportion
GuruGranth_page_662.txt,012,0.469157
GuruGranth_page_662.txt,021,0.363662
GuruGranth_page_662.txt,001,0.087939
GuruGranth_page_662.txt,006,0.034663
GuruGranth_page_662.txt,010,0.028862
GuruGranth_page_662.txt,007,0.015718
Bible_page_338.txt,019,0.530167
Bible_page_338.txt,015,0.469833
Bible_page_1101.txt,014,0.836117
Bible_page_1101.txt,026,0.157897
Bible_page_1101.txt,015,0.005986
Bible_page_514.txt,018,0.815218
Bible_page_514.txt,009,0.184782
Bible_page_333.txt,008,0.481989
Bible_page_333.txt,017,0.262602
Bible_page_333.txt,003,0.1408
Bible_page_333.txt,006,0.114609
GuruGranth_page_282.txt,004,0.381913
GuruGranth_page_282.txt,001,0.362981
GuruGranth_page_282.txt,021,0.171691
GuruGranth_page_282.txt,012,0.083415
Bible_page_1881.txt,010,0.509326
Bible_page_1881.txt,002,0.338805
Bible_page_1881.txt,018,0.151869
Bible_page_837.txt,009,0.603676
Bible_page_837.txt,010,0.186463
Bible_page_837.txt,019,0.099061
Bible_page_837.txt,015,0.059516
Bible_page_837.txt,033,0.04716
Bible_page_837.txt,002,0.004124
Bible_page_2335.txt,024,0.327417
Bible_page_2335.txt,011,0.292075
Bible_page_2335.txt,003,0.205704
Bible_page_2335.txt,002,0.174804
Bible_page_290.txt,019,0.551018
Bible_page_290.txt,013,0.448982
Bible_page_1499.txt,010,0.55169
Bible_page_1499.txt,005,0.181625
Bible_page_1499.txt,006,0.16073
Bible_page_1499.txt,014,0.105954
Bible_page_2049.txt,024,0.789504
Bible_page_2049.txt,015,0.210496
Bible_page_2116.txt,011,0.512909
Bible_page_2116.txt,024,0.218085
Bible_page_2116.txt,000,0.174179
Bible_page_2116.txt,005,0.094827
Bible_page_175.txt,013,0.405473
Bible_page_175.txt,022,0.350484
Bible_page_175.txt,000,0.184894
Bible_page_175.txt,011,0.034207
Bible_page_175.txt,008,0.024942
Bible_page_314.txt,017,0.7749
Bible_page_314.txt,026,0.134392
Bible_page_314.txt,034,0.082655
Bible_page_314.txt,009,0.008053
Taoist_page_123.txt,011,0.45433
Taoist_page_123.txt,007,0.294716
Taoist_page_123.txt,031,0.250953
Bible_page_168.txt,017,0.643867
Bible_page_168.txt,008,0.293468
Bible_page_168.txt,010,0.062666
GuruGranth_page_715.txt,001,0.492427
GuruGranth_page_715.txt,021,0.282346
GuruGranth_page_715.txt,006,0.225227
Bible_page_2624.txt,010,0.930012
Bible_page_2624.txt,011,0.069988
Bible_page_944.txt,002,0.587543
Bible_page_944.txt,014,0.31099
Bible_page_944.txt,029,0.084116
Bible_page_944.txt,005,0.017351
Taoist_page_86.txt,008,0.501614
Taoist_page_86.txt,031,0.380385
Taoist_page_86.txt,007,0.118001
GuruGranth_page_108.txt,004,0.565677
GuruGranth_page_108.txt,006,0.247775
GuruGranth_page_108.txt,021,0.133441
GuruGranth_page_108.txt,003,0.053108
Bible_page_686.txt,029,0.427225
Bible_page_686.txt,002,0.405122
Bible_page_686.txt,005,0.167653
GuruGranth_page_1320.txt,021,0.635506
GuruGranth_page_1320.txt,001,0.165104
GuruGranth_page_1320.txt,012,0.158774
GuruGranth_page_1320.txt,006,0.040616
GuruGranth_page_1139.txt,012,0.618989
GuruGranth_page_1139.txt,004,0.215356
GuruGranth_page_1139.txt,001,0.137752
GuruGranth_page_1139.txt,006,0.027904
GuruGranth_page_783.txt,001,0.374138
GuruGranth_page_783.txt,021,0.243181
GuruGranth_page_783.txt,004,0.193757
GuruGranth_page_783.txt,006,0.188924
GuruGranth_page_785.txt,004,0.624596
GuruGranth_page_785.txt,006,0.375404
Bible_page_2389.txt,020,0.852074
Bible_page_2389.txt,011,0.079216
Bible_page_2389.txt,016,0.068711
Bible_page_1295.txt,000,0.706832
Bible_page_1295.txt,010,0.293168
Bible_page_419.txt,009,0.734982
Bible_page_419.txt,019,0.200231
Bible_page_419.txt,017,0.064787
Taoist_page_63.txt,031,1.0
Bible_page_1994.txt,005,0.550383
Bible_page_1994.txt,022,0.233232
Bible_page_1994.txt,019,0.165993
Bible_page_1994.txt,009,0.050392
Taoist_page_45.txt,008,0.361127
Taoist_page_45.txt,031,0.210626
Taoist_page_45.txt,007,0.166959
Taoist_page_45.txt,012,0.140654
Taoist_page_45.txt,011,0.120634
Bible_page_1238.txt,025,0.589697
Bible_page_1238.txt,000,0.254536
Bible_page_1238.txt,010,0.155767
Gita_page_26.txt,007,0.675125
Gita_page_26.txt,015,0.148352
Gita_page_26.txt,009,0.104235
Gita_page_26.txt,001,0.049542
Gita_page_26.txt,030,0.022747
Bible_page_2272.txt,016,0.744938
Bible_page_2272.txt,022,0.255062
Bible_page_507.txt,009,0.793479
Bible_page_507.txt,013,0.206521
Bible_page_2479.txt,020,0.89925
Bible_page_2479.txt,016,0.093219
Bible_page_2479.txt,011,0.007531
Bible_page_292.txt,019,0.64103
Bible_page_292.txt,008,0.175071
Bible_page_292.txt,003,0.134651
Bible_page_292.txt,005,0.049248
Bible_page_1561.txt,010,0.439773
Bible_page_1561.txt,000,0.320588
Bible_page_1561.txt,005,0.185928
Bible_page_1561.txt,028,0.053711
GuruGranth_page_1376.txt,012,0.61265
GuruGranth_page_1376.txt,006,0.274468
GuruGranth_page_1376.txt,001,0.112882
GuruGranth_page_312.txt,004,0.707473
GuruGranth_page_312.txt,021,0.166498
GuruGranth_page_312.txt,006,0.083581
GuruGranth_page_312.txt,001,0.042448
Bible_page_153.txt,019,0.310146
Bible_page_153.txt,003,0.287893
Bible_page_153.txt,017,0.223029
Bible_page_153.txt,013,0.178933
GuruGranth_page_780.txt,021,0.441368
GuruGranth_page_780.txt,001,0.387798
GuruGranth_page_780.txt,006,0.102545
GuruGranth_page_780.txt,012,0.068289
Bible_page_315.txt,026,0.557258
Bible_page_315.txt,013,0.249018
Bible_page_315.txt,033,0.104913
Bible_page_315.txt,017,0.088811
GuruGranth_page_1217.txt,021,0.589768
GuruGranth_page_1217.txt,001,0.379184
GuruGranth_page_1217.txt,004,0.031047
Bible_page_1863.txt,010,0.650091
Bible_page_1863.txt,015,0.349909
GuruGranth_page_1115.txt,021,0.809793
GuruGranth_page_1115.txt,007,0.07477
GuruGranth_page_1115.txt,001,0.061935
GuruGranth_page_1115.txt,012,0.053501
Bible_page_2014.txt,010,0.35093
Bible_page_2014.txt,024,0.330964
Bible_page_2014.txt,016,0.197809
Bible_page_2014.txt,001,0.120296
Gita_page_73.txt,007,1.0
GuruGranth_page_1405.txt,021,0.603096
GuruGranth_page_1405.txt,012,0.198487
GuruGranth_page_1405.txt,001,0.198417
Quran_page_9.txt,030,0.786896
Quran_page_9.txt,003,0.120967
Quran_page_9.txt,010,0.071841
Quran_page_9.txt,007,0.020296
Bible_page_1896.txt,010,0.732766
Bible_page_1896.txt,000,0.100482
Bible_page_1896.txt,018,0.088899
Bible_page_1896.txt,006,0.077853
Bible_page_2204.txt,024,0.533108
Bible_page_2204.txt,002,0.449279
Bible_page_2204.txt,000,0.017613
Bible_page_788.txt,014,0.47749
Bible_page_788.txt,019,0.214453
Bible_page_788.txt,015,0.154622
Bible_page_788.txt,018,0.153434
Bible_page_2437.txt,011,0.68308
Bible_page_2437.txt,020,0.31692
Bible_page_467.txt,013,0.484401
Bible_page_467.txt,019,0.358516
Bible_page_467.txt,027,0.098784
Bible_page_467.txt,002,0.058298
GuruGranth_page_212.txt,021,0.345162
GuruGranth_page_212.txt,012,0.228276
GuruGranth_page_212.txt,001,0.214505
GuruGranth_page_212.txt,004,0.15919
GuruGranth_page_212.txt,006,0.02693
GuruGranth_page_212.txt,025,0.025938
Taoist_page_124.txt,007,0.565954
Taoist_page_124.txt,031,0.423815
Taoist_page_124.txt,008,0.010231
GuruGranth_page_805.txt,021,0.480886
GuruGranth_page_805.txt,001,0.326298
GuruGranth_page_805.txt,006,0.192816
Bible_page_969.txt,025,0.314728
Bible_page_969.txt,002,0.306878
Bible_page_969.txt,034,0.299971
Bible_page_969.txt,014,0.078423
GuruGranth_page_1326.txt,001,0.335377
GuruGranth_page_1326.txt,006,0.332808
GuruGranth_page_1326.txt,012,0.331815
Bible_page_786.txt,014,0.398404
Bible_page_786.txt,033,0.31163
Bible_page_786.txt,003,0.142429
Bible_page_786.txt,018,0.105892
Bible_page_786.txt,034,0.041645
Bible_page_1386.txt,027,0.50055
Bible_page_1386.txt,025,0.49945
Bible_page_1213.txt,000,0.732553
Bible_page_1213.txt,025,0.267447
Bible_page_2535.txt,011,0.513894
Bible_page_2535.txt,020,0.335119
Bible_page_2535.txt,002,0.150987
GuruGranth_page_893.txt,021,0.370196
GuruGranth_page_893.txt,001,0.264726
GuruGranth_page_893.txt,012,0.234582
GuruGranth_page_893.txt,004,0.130496
Bible_page_1812.txt,027,0.622949
Bible_page_1812.txt,028,0.124246
Bible_page_1812.txt,001,0.109189
Bible_page_1812.txt,002,0.06222
Bible_page_1812.txt,018,0.050926
Bible_page_1812.txt,003,0.030469
Bible_page_198.txt,013,0.649517
Bible_page_198.txt,028,0.161257
Bible_page_198.txt,033,0.161006
Bible_page_198.txt,001,0.02822
Bible_page_261.txt,026,0.680521
Bible_page_261.txt,014,0.319479
Bible_page_706.txt,029,0.599769
Bible_page_706.txt,014,0.316338
Bible_page_706.txt,003,0.083892
Bible_page_2097.txt,024,0.776373
Bible_page_2097.txt,011,0.140995
Bible_page_2097.txt,001,0.082632
Bible_page_176.txt,013,0.859248
Bible_page_176.txt,000,0.140752
Bible_page_777.txt,028,0.784961
Bible_page_777.txt,014,0.137079
Bible_page_777.txt,015,0.07796
Bible_page_118.txt,002,0.48109
Bible_page_118.txt,032,0.379754
Bible_page_118.txt,016,0.139156
GuruGranth_page_138.txt,004,0.450247
GuruGranth_page_138.txt,012,0.304487
GuruGranth_page_138.txt,001,0.167862
GuruGranth_page_138.txt,008,0.077405
Bible_page_344.txt,033,0.891619
Bible_page_344.txt,013,0.108381
GuruGranth_page_671.txt,021,0.40003
GuruGranth_page_671.txt,001,0.350248
GuruGranth_page_671.txt,012,0.142059
GuruGranth_page_671.txt,003,0.059539
GuruGranth_page_671.txt,006,0.048125
Bible_page_1088.txt,000,0.42553
Bible_page_1088.txt,014,0.377981
Bible_page_1088.txt,005,0.196489
GuruGranth_page_1290.txt,004,0.492944
GuruGranth_page_1290.txt,001,0.3841
GuruGranth_page_1290.txt,006,0.122956
Bible_page_539.txt,015,0.458064
Bible_page_539.txt,009,0.428293
Bible_page_539.txt,017,0.113642
Bible_page_2295.txt,024,0.748574
Bible_page_2295.txt,026,0.174999
Bible_page_2295.txt,016,0.076426
GuruGranth_page_584.txt,004,0.6455
GuruGranth_page_584.txt,021,0.183079
GuruGranth_page_584.txt,006,0.128238
GuruGranth_page_584.txt,003,0.043182
Bible_page_1581.txt,002,0.9749
Bible_page_1581.txt,006,0.0251
Bible_page_1441.txt,000,0.581354
Bible_page_1441.txt,002,0.341675
Bible_page_1441.txt,027,0.076971
Quran_page_47.txt,030,0.788405
Quran_page_47.txt,000,0.097904
Quran_page_47.txt,020,0.068428
Quran_page_47.txt,006,0.023981
Quran_page_47.txt,015,0.021282
Bible_page_150.txt,003,0.910159
Bible_page_150.txt,017,0.089841
GuruGranth_page_1221.txt,001,0.477697
GuruGranth_page_1221.txt,006,0.218371
GuruGranth_page_1221.txt,004,0.182101
GuruGranth_page_1221.txt,012,0.121832
Bible_page_1895.txt,027,0.290645
Bible_page_1895.txt,005,0.226708
Bible_page_1895.txt,001,0.14435
Bible_page_1895.txt,008,0.134814
Bible_page_1895.txt,011,0.117188
Bible_page_1895.txt,015,0.086295
GuruGranth_page_295.txt,001,0.665475
GuruGranth_page_295.txt,004,0.228005
GuruGranth_page_295.txt,012,0.077099
GuruGranth_page_295.txt,007,0.029421
GuruGranth_page_911.txt,004,0.581476
GuruGranth_page_911.txt,012,0.27222
GuruGranth_page_911.txt,001,0.108099
GuruGranth_page_911.txt,030,0.038205
Bible_page_566.txt,009,0.751373
Bible_page_566.txt,019,0.213386
Bible_page_566.txt,005,0.025518
Bible_page_566.txt,002,0.009723
GuruGranth_page_474.txt,012,0.379983
GuruGranth_page_474.txt,006,0.317636
GuruGranth_page_474.txt,004,0.247304
GuruGranth_page_474.txt,007,0.055078
Bible_page_673.txt,029,0.892531
Bible_page_673.txt,002,0.107469
Bible_page_2441.txt,025,0.442961
Bible_page_2441.txt,020,0.374257
Bible_page_2441.txt,010,0.182782
Bible_page_832.txt,002,0.320648
Bible_page_832.txt,018,0.295761
Bible_page_832.txt,023,0.283365
Bible_page_832.txt,034,0.100226
Bible_page_2046.txt,022,0.397457
Bible_page_2046.txt,024,0.248152
Bible_page_2046.txt,010,0.22528
Bible_page_2046.txt,000,0.129111
Bible_page_493.txt,019,0.750028
Bible_page_493.txt,009,0.165292
Bible_page_493.txt,015,0.067551
Bible_page_493.txt,008,0.017129
Bible_page_814.txt,002,0.511368
Bible_page_814.txt,018,0.288347
Bible_page_814.txt,009,0.200285
GuruGranth_page_961.txt,004,0.568727
GuruGranth_page_961.txt,001,0.185116
GuruGranth_page_961.txt,006,0.14354
GuruGranth_page_961.txt,025,0.102617
GuruGranth_page_449.txt,004,0.45608
GuruGranth_page_449.txt,021,0.356845
GuruGranth_page_449.txt,012,0.091962
GuruGranth_page_449.txt,018,0.061699
GuruGranth_page_449.txt,003,0.033414
GuruGranth_page_1429.txt,001,0.837102
GuruGranth_page_1429.txt,012,0.098498
GuruGranth_page_1429.txt,006,0.0644
Bible_page_2371.txt,024,0.331044
Bible_page_2371.txt,020,0.252019
Bible_page_2371.txt,008,0.198771
Bible_page_2371.txt,026,0.122316
Bible_page_2371.txt,003,0.09585
GuruGranth_page_49.txt,006,0.566061
GuruGranth_page_49.txt,012,0.161762
GuruGranth_page_49.txt,021,0.123604
GuruGranth_page_49.txt,001,0.079437
GuruGranth_page_49.txt,008,0.069136
Bible_page_2040.txt,024,0.49549
Bible_page_2040.txt,010,0.156591
Bible_page_2040.txt,005,0.136051
Bible_page_2040.txt,000,0.112598
Bible_page_2040.txt,014,0.099271
Bible_page_48.txt,019,0.406963
Bible_page_48.txt,002,0.208106
Bible_page_48.txt,016,0.175692
Bible_page_48.txt,009,0.1294
Bible_page_48.txt,020,0.079839
Bible_page_753.txt,009,0.35447
Bible_page_753.txt,001,0.272265
Bible_page_753.txt,029,0.198046
Bible_page_753.txt,015,0.107671
Bible_page_753.txt,034,0.067548
GuruGranth_page_1067.txt,004,0.845096
GuruGranth_page_1067.txt,006,0.067572
GuruGranth_page_1067.txt,012,0.056276
GuruGranth_page_1067.txt,007,0.031056
Bible_page_1065.txt,003,0.383724
Bible_page_1065.txt,014,0.250366
Bible_page_1065.txt,034,0.191035
Bible_page_1065.txt,023,0.123246
Bible_page_1065.txt,033,0.051629
GuruGranth_page_1365.txt,012,0.984872
GuruGranth_page_1365.txt,006,0.015128
GuruGranth_page_1099.txt,006,0.330048
GuruGranth_page_1099.txt,012,0.324314
GuruGranth_page_1099.txt,004,0.191892
GuruGranth_page_1099.txt,001,0.119367
GuruGranth_page_1099.txt,015,0.034379
Bible_page_1628.txt,005,0.75791
Bible_page_1628.txt,000,0.24209
GuruGranth_page_1082.txt,012,0.370999
GuruGranth_page_1082.txt,001,0.369771
GuruGranth_page_1082.txt,021,0.233653
GuruGranth_page_1082.txt,030,0.025576
Bible_page_791.txt,018,0.514202
Bible_page_791.txt,028,0.227243
Bible_page_791.txt,034,0.154607
Bible_page_791.txt,014,0.103948
GuruGranth_page_726.txt,012,0.541746
GuruGranth_page_726.txt,001,0.257292
GuruGranth_page_726.txt,006,0.108
GuruGranth_page_726.txt,004,0.068386
GuruGranth_page_726.txt,015,0.024576
Bible_page_1697.txt,018,0.439025
Bible_page_1697.txt,005,0.427185
Bible_page_1697.txt,002,0.13379
GuruGranth_page_694.txt,012,0.7213
GuruGranth_page_694.txt,007,0.189695
GuruGranth_page_694.txt,021,0.080188
GuruGranth_page_694.txt,006,0.008816
Bible_page_270.txt,013,0.668627
Bible_page_270.txt,027,0.176658
Bible_page_270.txt,016,0.154715
Taoist_page_97.txt,007,1.0
Bible_page_353.txt,013,0.658072
Bible_page_353.txt,017,0.267963
Bible_page_353.txt,033,0.073965
Bible_page_1438.txt,000,1.0
Bible_page_100.txt,019,0.976085
Bible_page_100.txt,017,0.023915
Bible_page_155.txt,009,0.367636
Bible_page_155.txt,019,0.363337
Bible_page_155.txt,003,0.15003
Bible_page_155.txt,008,0.118997
GuruGranth_page_735.txt,012,0.331979
GuruGranth_page_735.txt,004,0.319693
GuruGranth_page_735.txt,001,0.201742
GuruGranth_page_735.txt,006,0.146586
Bible_page_1358.txt,025,0.42124
Bible_page_1358.txt,002,0.212839
Bible_page_1358.txt,027,0.192125
Bible_page_1358.txt,006,0.173795
Bible_page_1669.txt,018,0.502777
Bible_page_1669.txt,005,0.389778
Bible_page_1669.txt,023,0.062099
Bible_page_1669.txt,008,0.039866
Bible_page_1669.txt,002,0.00548
GuruGranth_page_632.txt,012,0.463349
GuruGranth_page_632.txt,001,0.398974
GuruGranth_page_632.txt,004,0.084282
GuruGranth_page_632.txt,007,0.053395
Bible_page_842.txt,018,0.633693
Bible_page_842.txt,009,0.228229
Bible_page_842.txt,026,0.138077
GuruGranth_page_938.txt,004,0.512908
GuruGranth_page_938.txt,012,0.29058
GuruGranth_page_938.txt,007,0.115388
GuruGranth_page_938.txt,001,0.065032
GuruGranth_page_938.txt,006,0.016092
Quran_page_20.txt,030,0.767
Quran_page_20.txt,002,0.076521
Quran_page_20.txt,015,0.074734
Quran_page_20.txt,007,0.048318
Quran_page_20.txt,001,0.033426
Bible_page_2162.txt,024,0.541707
Bible_page_2162.txt,002,0.198029
Bible_page_2162.txt,013,0.196482
Bible_page_2162.txt,016,0.063782
Bible_page_2029.txt,024,0.671878
Bible_page_2029.txt,010,0.183891
Bible_page_2029.txt,015,0.144231
Bible_page_606.txt,009,0.975533
Bible_page_606.txt,029,0.024467
GuruGranth_page_25.txt,004,0.819836
GuruGranth_page_25.txt,001,0.085696
GuruGranth_page_25.txt,006,0.080465
GuruGranth_page_25.txt,007,0.014003
Bible_page_254.txt,026,1.0
GuruGranth_page_676.txt,021,0.458354
GuruGranth_page_676.txt,001,0.345156
GuruGranth_page_676.txt,012,0.1896
GuruGranth_page_676.txt,007,0.00689
GuruGranth_page_334.txt,012,0.813798
GuruGranth_page_334.txt,001,0.091545
GuruGranth_page_334.txt,006,0.063432
GuruGranth_page_334.txt,000,0.031225
Bible_page_498.txt,009,0.597878
Bible_page_498.txt,008,0.364978
Bible_page_498.txt,015,0.037144
GuruGranth_page_591.txt,004,0.538524
GuruGranth_page_591.txt,021,0.267091
GuruGranth_page_591.txt,006,0.09809
GuruGranth_page_591.txt,025,0.055238
GuruGranth_page_591.txt,001,0.041058
Bible_page_450.txt,013,0.377292
Bible_page_450.txt,027,0.177257
Bible_page_450.txt,018,0.165056
Bible_page_450.txt,009,0.149864
Bible_page_450.txt,032,0.130531
Bible_page_1481.txt,010,0.490017
Bible_page_1481.txt,006,0.343045
Bible_page_1481.txt,027,0.166938
GuruGranth_page_1175.txt,004,0.456405
GuruGranth_page_1175.txt,021,0.264614
GuruGranth_page_1175.txt,012,0.177
GuruGranth_page_1175.txt,006,0.080054
GuruGranth_page_1175.txt,001,0.021927
Bible_page_642.txt,009,0.363506
Bible_page_642.txt,016,0.219114
Bible_page_642.txt,017,0.166086
Bible_page_642.txt,019,0.163541
Bible_page_642.txt,003,0.077914
Bible_page_642.txt,002,0.009839
GuruGranth_page_910.txt,004,0.736008
GuruGranth_page_910.txt,021,0.169679
GuruGranth_page_910.txt,012,0.094313
Bible_page_2345.txt,011,0.484078
Bible_page_2345.txt,015,0.290275
Bible_page_2345.txt,020,0.160177
Bible_page_2345.txt,001,0.065469
GuruGranth_page_924.txt,021,0.602006
GuruGranth_page_924.txt,001,0.239099
GuruGranth_page_924.txt,006,0.158895
Gita_page_121.txt,007,1.0
Bible_page_1038.txt,018,0.44506
Bible_page_1038.txt,005,0.287441
Bible_page_1038.txt,015,0.160145
Bible_page_1038.txt,023,0.107355
GuruGranth_page_763.txt,006,0.608154
GuruGranth_page_763.txt,004,0.149692
GuruGranth_page_763.txt,021,0.132915
GuruGranth_page_763.txt,012,0.107036
GuruGranth_page_763.txt,001,0.002203
Bible_page_881.txt,018,0.553792
Bible_page_881.txt,005,0.446208
Bible_page_2245.txt,024,0.502114
Bible_page_2245.txt,014,0.206309
Bible_page_2245.txt,011,0.150384
Bible_page_2245.txt,003,0.141193
GuruGranth_page_797.txt,004,0.738468
GuruGranth_page_797.txt,021,0.186481
GuruGranth_page_797.txt,001,0.033058
GuruGranth_page_797.txt,012,0.024098
GuruGranth_page_797.txt,006,0.017896
GuruGranth_page_218.txt,012,0.425623
GuruGranth_page_218.txt,001,0.325802
GuruGranth_page_218.txt,004,0.231463
GuruGranth_page_218.txt,007,0.017112
Bible_page_2053.txt,024,0.784144
Bible_page_2053.txt,003,0.215856
Bible_page_972.txt,029,0.391932
Bible_page_972.txt,028,0.269422
Bible_page_972.txt,023,0.213
Bible_page_972.txt,017,0.125645
Bible_page_204.txt,017,0.668838
Bible_page_204.txt,002,0.331162
Bible_page_847.txt,018,0.388881
Bible_page_847.txt,002,0.335931
Bible_page_847.txt,024,0.152327
Bible_page_847.txt,015,0.12286
GuruGranth_page_951.txt,012,0.398797
GuruGranth_page_951.txt,004,0.354394
GuruGranth_page_951.txt,007,0.24681
Bible_page_929.txt,029,0.946594
Bible_page_929.txt,009,0.053406
Bible_page_884.txt,010,0.30562
Bible_page_884.txt,005,0.286625
Bible_page_884.txt,027,0.25622
Bible_page_884.txt,015,0.151535
Bible_page_1566.txt,010,0.422196
Bible_page_1566.txt,025,0.347185
Bible_page_1566.txt,005,0.179978
Bible_page_1566.txt,000,0.050642
Bible_page_1322.txt,027,0.454356
Bible_page_1322.txt,013,0.257566
Bible_page_1322.txt,000,0.21008
Bible_page_1322.txt,002,0.077998
Bible_page_801.txt,005,0.439418
Bible_page_801.txt,002,0.273817
Bible_page_801.txt,026,0.230546
Bible_page_801.txt,023,0.056219
Bible_page_2153.txt,024,0.342385
Bible_page_2153.txt,025,0.248838
Bible_page_2153.txt,003,0.219624
Bible_page_2153.txt,005,0.189153
Bible_page_999.txt,023,0.664519
Bible_page_999.txt,015,0.335481
Bible_page_1768.txt,014,0.522593
Bible_page_1768.txt,010,0.477407
Bible_page_1914.txt,003,0.368143
Bible_page_1914.txt,005,0.360703
Bible_page_1914.txt,000,0.176354
Bible_page_1914.txt,022,0.0948
Bible_page_1394.txt,025,0.672727
Bible_page_1394.txt,000,0.130629
Bible_page_1394.txt,027,0.121376
Bible_page_1394.txt,029,0.075268
GuruGranth_page_1241.txt,004,0.536354
GuruGranth_page_1241.txt,012,0.194826
GuruGranth_page_1241.txt,021,0.174762
GuruGranth_page_1241.txt,001,0.094059
Bible_page_630.txt,009,0.474523
Bible_page_630.txt,019,0.235233
Bible_page_630.txt,028,0.087111
Bible_page_630.txt,005,0.079171
Bible_page_630.txt,012,0.070386
Bible_page_630.txt,033,0.039898
Bible_page_630.txt,015,0.013678
GuruGranth_page_1130.txt,004,0.708075
GuruGranth_page_1130.txt,021,0.165836
GuruGranth_page_1130.txt,012,0.100821
GuruGranth_page_1130.txt,001,0.025268
Bible_page_2649.txt,015,0.621911
Bible_page_2649.txt,028,0.242181
Bible_page_2649.txt,010,0.135908
Bible_page_1423.txt,000,1.0
GuruGranth_page_984.txt,021,0.413488
GuruGranth_page_984.txt,012,0.303354
GuruGranth_page_984.txt,004,0.212153
GuruGranth_page_984.txt,001,0.051341
